,Unnamed: 0,vendor,cost,distance,passengers
7745,2745,2,19.5,5.15,1
7746,2746,2,28.0,8.88,1
7747,2747,1,7.5,1.3,1
7748,2748,2,6.0,1.2,1
7749,2749,2,65.5,24.16,1
7750,2750,2,8.0,1.21,1
7751,2751,2,6.0,1.11,5
7752,2752,1,11.0,3.0,1
7753,2753,2,14.5,2.74,1
7754,2754,2,33.0,9.57,2
7755,2755,2,11.0,2.66,1
7756,2756,2,13.5,3.96,2
7757,2757,2,4.5,0.52,1
7758,2758,2,7.5,1.09,1
7759,2759,2,10.0,2.39,5
7760,2760,2,23.5,7.49,1
7761,2761,1,21.0,6.3,1
7762,2762,1,11.0,2.5,2
7763,2763,2,6.5,1.24,3
7764,2764,1,8.0,1.7,1
7765,2765,1,4.0,0.6,1
7766,2766,1,8.0,1.3,1
7767,2767,2,8.0,1.44,1
7768,2768,1,7.5,1.4,1
7769,2769,2,34.5,12.3,1
7770,2770,2,5.0,0.78,1
7771,2771,2,11.5,2.72,1
7772,2772,2,5.5,0.92,1
7773,2773,1,19.5,6.4,1
7774,2774,2,10.5,2.64,1
7775,2775,1,12.0,2.2,3
7776,2776,2,9.0,1.71,1
7777,2777,2,5.5,1.13,1
7778,2778,1,0.0,1.5,1
7779,2779,2,6.0,1.08,1
7780,2780,2,5.5,1.07,1
7781,2781,2,34.5,8.19,5
7782,2782,2,9.0,2.39,1
7783,2783,2,10.0,2.17,1
7784,2784,2,20.0,3.82,1
7785,2785,2,28.5,8.42,1
7786,2786,2,11.5,3.08,1
7787,2787,2,7.5,1.41,1
7788,2788,2,5.0,1.14,1
7789,2789,2,9.5,2.18,1
7790,2790,1,6.0,1.0,1
7791,2791,2,4.0,0.32,5
7792,2792,2,4.0,0.49,1
7793,2793,2,4.5,0.74,1
7794,2794,2,5.0,0.69,1
7795,2795,2,6.5,0.79,5
7796,2796,2,5.0,0.72,1
7797,2797,2,4.5,0.68,1
7798,2798,1,8.0,1.8,2
7799,2799,2,15.0,3.52,1
7800,2800,2,8.5,1.81,1
7801,2801,2,17.5,2.68,1
7802,2802,1,8.5,1.5,1
7803,2803,2,4.0,0.4,6
7804,2804,2,6.5,1.2,1
7805,2805,1,4.0,0.5,2
7806,2806,2,11.5,2.39,1
7807,2807,2,6.5,0.63,6
7808,2808,2,10.5,2.29,1
7809,2809,2,11.0,2.6,1
7810,2810,2,11.5,2.69,1
7811,2811,1,6.0,1.0,2
7812,2812,2,7.0,1.42,1
7813,2813,2,7.5,1.5,1
7814,2814,2,21.5,5.94,1
7815,2815,1,6.5,0.9,1
7816,2816,2,8.0,1.76,1
7817,2817,2,41.5,12.87,1
7818,2818,2,11.5,2.51,1
7819,2819,2,12.0,2.9,5
7820,2820,2,11.0,2.77,1
7821,2821,2,4.0,0.71,1
7822,2822,2,16.0,3.1,1
7823,2823,1,16.0,4.3,1
7824,2824,1,12.5,2.9,1
7825,2825,2,5.5,0.84,1
7826,2826,2,25.5,7.09,1
7827,2827,2,6.5,1.04,5
7828,2828,2,7.5,1.3,2
7829,2829,1,20.0,5.4,1
7830,2830,1,5.0,1.0,1
7831,2831,2,15.5,3.0,1
7832,2832,2,4.0,0.47,1
7833,2833,2,7.5,0.97,1
7834,2834,1,5.0,0.6,1
7835,2835,2,22.0,4.78,1
7836,2836,1,4.5,0.6,1
7837,2837,2,12.5,3.34,1
7838,2838,1,16.5,3.9,1
7839,2839,2,7.0,1.3,1
7840,2840,2,33.5,10.29,1
7841,2841,2,7.5,1.58,1
7842,2842,2,7.5,1.45,1
7843,2843,2,8.0,1.54,4
7844,2844,1,4.0,0.5,1
7845,2845,1,16.0,2.6,1
7846,2846,2,3.5,0.42,1
7847,2847,2,6.0,0.56,1
7848,2848,2,10.0,2.07,2
7849,2849,2,7.5,1.68,1
7850,2850,2,6.0,1.26,2
7851,2851,2,20.5,6.96,6
7852,2852,2,11.5,2.93,1
7853,2853,2,10.5,1.88,1
7854,2854,1,8.0,1.3,1
7855,2855,2,6.5,1.34,2
7856,2856,2,5.0,0.74,1
7857,2857,2,3.0,0.25,1
7858,2858,1,6.5,1.2,1
7859,2859,2,13.0,3.54,1
7860,2860,2,12.5,3.21,1
7861,2861,1,5.0,0.6,1
7862,2862,2,8.0,1.23,1
7863,2863,2,14.0,2.7,1
7864,2864,2,8.0,1.59,2
7865,2865,2,3.5,0.41,1
7866,2866,2,4.0,0.39,1
7867,2867,2,5.0,1.02,1
7868,2868,2,53.0,0.0,1
7869,2869,2,21.0,6.35,2
7870,2870,2,6.5,1.2,3
7871,2871,2,35.0,11.22,1
7872,2872,1,20.5,5.7,2
7873,2873,1,14.5,4.6,3
7874,2874,1,5.0,0.6,1
7875,2875,2,11.0,3.01,1
7876,2876,1,6.5,1.1,1
7877,2877,2,20.5,5.82,1
7878,2878,2,5.5,0.64,2
7879,2879,2,16.5,3.59,1
7880,2880,1,7.5,1.8,1
7881,2881,2,7.5,1.53,1
7882,2882,2,7.5,1.62,1
7883,2883,2,17.0,4.16,1
7884,2884,2,2.5,0.0,1
7885,2885,2,5.5,1.01,1
7886,2886,1,11.5,1.3,1
7887,2887,2,28.0,7.89,1
7888,2888,2,7.5,1.14,1
7889,2889,2,10.5,2.25,1
7890,2890,2,21.5,5.66,1
7891,2891,2,4.0,0.46,1
7892,2892,2,11.0,2.63,1
7893,2893,1,12.5,3.1,1
7894,2894,2,12.5,2.84,1
7895,2895,2,33.0,9.55,1
7896,2896,2,12.5,1.95,1
7897,2897,2,13.5,2.64,1
7898,2898,2,5.0,0.64,1
7899,2899,2,11.5,2.81,1
7900,2900,2,13.0,2.65,1
7901,2901,1,4.5,0.7,1
7902,2902,1,8.5,1.4,1
7903,2903,1,33.0,9.7,1
7904,2904,2,6.5,1.61,1
7905,2905,2,4.5,0.73,2
7906,2906,1,0.0,0.0,1
7907,2907,2,18.5,5.65,1
7908,2908,1,7.0,0.8,1
7909,2909,2,6.5,1.27,1
7910,2910,1,24.0,5.1,1
7911,2911,2,9.5,1.55,1
7912,2912,2,4.5,0.69,1
7913,2913,2,7.0,1.4,1
7914,2914,2,4.0,0.6,2
7915,2915,2,7.0,1.49,1
7916,2916,2,5.5,0.86,1
7917,2917,2,6.0,0.93,2
7918,2918,2,6.5,0.93,1
7919,2919,2,9.5,2.27,1
7920,2920,2,7.0,1.21,1
7921,2921,2,6.5,1.48,1
7922,2922,2,22.5,7.43,1
7923,2923,2,6.0,1.4,1
7924,2924,2,6.0,1.28,5
7925,2925,1,4.0,0.7,1
7926,2926,2,4.0,0.61,1
7927,2927,1,13.0,3.4,4
7928,2928,1,21.0,5.0,1
7929,2929,1,10.5,2.2,3
7930,2930,2,10.0,2.28,1
7931,2931,2,6.5,1.15,2
7932,2932,2,19.5,2.49,1
7933,2933,2,8.5,1.06,1
7934,2934,2,4.5,0.67,1
7935,2935,2,5.0,0.66,1
7936,2936,2,14.0,3.53,2
7937,2937,2,18.5,4.51,1
7938,2938,2,19.0,4.57,2
7939,2939,2,14.0,3.33,1
7940,2940,2,13.5,3.74,1
7941,2941,2,4.5,0.64,1
7942,2942,2,7.5,1.67,1
7943,2943,2,11.0,2.58,1
7944,2944,2,8.5,1.95,1
7945,2945,2,13.0,2.73,3
7946,2946,1,2.5,0.0,1
7947,2947,2,7.0,1.29,1
7948,2948,2,8.5,0.88,1
7949,2949,2,11.5,2.88,1
7950,2950,1,12.0,3.1,1
7951,2951,1,69.5,26.5,1
7952,2952,2,11.5,2.81,1
7953,2953,2,6.5,1.3,1
7954,2954,1,7.0,1.7,1
7955,2955,2,17.0,3.56,1
7956,2956,2,8.0,1.62,1
7957,2957,2,7.5,1.69,1
7958,2958,2,10.0,1.46,1
7959,2959,1,4.5,0.5,2
7960,2960,2,23.0,6.4,1
7961,2961,2,8.0,1.07,1
7962,2962,2,9.5,2.01,1
7963,2963,2,15.0,3.83,1
7964,2964,2,12.0,3.6,1
7965,2965,2,27.5,9.18,1
7966,2966,2,6.5,1.28,1
7967,2967,2,5.5,0.9,1
7968,2968,2,6.0,1.22,1
7969,2969,2,15.0,3.42,1
7970,2970,2,17.5,4.54,1
7971,2971,1,23.5,5.8,1
7972,2972,2,12.0,2.27,1
7973,2973,2,5.0,0.75,1
7974,2974,2,13.5,2.33,1
7975,2975,2,7.0,1.2,1
7976,2976,2,5.0,0.6,1
7977,2977,2,15.5,3.54,1
7978,2978,2,4.5,0.77,1
7979,2979,2,5.5,0.84,1
7980,2980,2,9.0,0.0,1
7981,2981,2,7.0,1.33,1
7982,2982,1,9.0,1.7,1
7983,2983,1,4.0,0.5,1
7984,2984,2,5.5,0.56,1
7985,2985,2,9.0,1.61,6
7986,2986,2,29.5,7.25,5
7987,2987,2,7.0,0.06,1
7988,2988,2,11.5,3.51,1
7989,2989,2,10.0,0.57,1
7990,2990,2,10.5,1.84,1
7991,2991,2,6.5,1.18,1
7992,2992,2,6.5,1.32,1
7993,2993,2,24.5,3.78,1
7994,2994,2,10.0,0.0,1
7995,2995,2,6.0,0.91,1
7996,2996,2,11.5,1.97,1
7997,2997,2,13.5,3.04,1
7998,2998,2,6.0,1.05,1
7999,2999,2,7.5,1.39,1
8000,3000,2,18.0,5.22,1
8001,3001,1,12.0,2.0,1
8002,3002,2,10.0,2.02,1
8003,3003,2,27.5,7.29,1
8004,3004,1,12.0,3.3,1
8005,3005,2,10.5,2.16,1
8006,3006,2,17.0,3.65,1
8007,3007,2,3.0,0.02,1
8008,3008,2,14.0,3.28,1
8009,3009,2,13.5,3.69,1
8010,3010,2,5.5,0.98,1
8011,3011,2,9.0,1.3,1
8012,3012,1,6.5,1.5,1
8013,3013,2,15.0,3.43,1
8014,3014,1,11.5,1.4,1
8015,3015,2,10.5,1.84,1
8016,3016,1,29.0,10.0,1
8017,3017,2,6.0,0.84,2
8018,3018,2,5.0,1.06,1
8019,3019,2,10.0,0.96,1
8020,3020,2,7.5,1.33,1
8021,3021,2,7.0,1.29,1
8022,3022,2,14.0,3.5,1
8023,3023,2,5.0,0.73,1
8024,3024,2,7.0,1.42,1
8025,3025,2,6.5,1.2,2
8026,3026,2,13.5,3.59,1
8027,3027,2,7.0,1.02,1
8028,3028,2,8.0,2.04,2
8029,3029,2,19.0,6.01,1
8030,3030,2,24.0,7.44,1
8031,3031,1,0.0,0.3,2
8032,3032,1,9.0,1.7,2
8033,3033,1,9.0,1.8,1
8034,3034,2,41.0,14.91,1
8035,3035,2,5.0,0.81,1
8036,3036,1,39.0,12.6,2
8037,3037,2,3.5,0.39,2
8038,3038,1,8.0,1.4,1
8039,3039,2,15.0,4.41,1
8040,3040,2,8.5,1.89,1
8041,3041,1,6.0,1.0,1
8042,3042,2,8.5,1.86,1
8043,3043,2,2.5,0.0,1
8044,3044,2,16.0,3.85,1
8045,3045,2,10.5,2.14,3
8046,3046,2,4.5,0.75,1
8047,3047,2,19.5,6.71,2
8048,3048,1,6.5,1.1,1
8049,3049,2,10.0,2.66,1
8050,3050,2,29.0,10.16,1
8051,3051,2,17.0,5.36,1
8052,3052,1,18.5,5.0,1
8053,3053,2,13.0,3.5,1
8054,3054,2,5.0,0.83,1
8055,3055,2,8.0,1.6,5
8056,3056,2,9.0,1.71,1
8057,3057,2,8.0,1.51,1
8058,3058,2,10.5,2.37,1
8059,3059,1,7.0,1.5,1
8060,3060,1,8.5,1.7,1
8061,3061,1,12.5,3.0,1
8062,3062,2,4.0,0.08,1
8063,3063,1,8.0,1.7,2
8064,3064,2,4.0,0.43,1
8065,3065,2,11.0,2.75,1
8066,3066,2,4.5,0.61,1
8067,3067,2,13.5,2.74,1
8068,3068,2,25.0,5.21,1
8069,3069,1,11.5,2.5,1
8070,3070,2,11.0,2.26,1
8071,3071,1,12.5,2.9,1
8072,3072,2,22.0,7.01,1
8073,3073,2,5.5,1.13,2
8074,3074,1,17.0,4.4,1
8075,3075,2,4.0,0.55,1
8076,3076,2,5.5,0.87,1
8077,3077,2,6.5,1.33,1
8078,3078,1,10.5,3.2,1
8079,3079,2,5.5,0.91,1
8080,3080,2,18.0,4.37,1
8081,3081,2,15.0,4.2,1
8082,3082,2,7.5,1.71,1
8083,3083,2,5.5,0.85,3
8084,3084,1,7.0,1.5,1
8085,3085,1,7.5,1.1,1
8086,3086,2,9.5,1.68,5
8087,3087,2,6.5,1.44,1
8088,3088,1,6.5,1.2,1
8089,3089,2,19.5,5.96,1
8090,3090,2,15.0,3.94,1
8091,3091,1,5.5,0.7,1
8092,3092,2,11.0,1.79,2
8093,3093,2,9.5,2.14,1
8094,3094,2,5.5,0.89,1
8095,3095,2,6.5,1.2,1
8096,3096,1,6.0,1.0,1
8097,3097,1,13.5,3.4,1
8098,3098,2,7.5,1.64,1
8099,3099,2,14.5,3.72,1
8100,3100,2,20.5,6.9,1
8101,3101,1,11.0,2.7,1
8102,3102,2,7.0,0.9,1
8103,3103,2,22.5,5.96,1
8104,3104,2,14.0,2.81,1
8105,3105,2,15.0,3.12,1
8106,3106,2,31.0,9.58,2
8107,3107,1,16.0,4.3,1
8108,3108,2,11.0,2.84,1
8109,3109,2,8.0,1.56,1
8110,3110,2,26.0,7.15,1
8111,3111,1,10.5,1.6,1
8112,3112,1,10.5,2.2,1
8113,3113,2,37.0,11.31,1
8114,3114,2,8.5,2.18,1
8115,3115,2,6.5,1.14,1
8116,3116,2,6.5,1.03,2
8117,3117,2,32.0,10.3,1
8118,3118,2,10.0,1.97,2
8119,3119,2,22.5,6.12,1
8120,3120,2,10.0,2.77,1
8121,3121,1,4.0,0.4,1
8122,3122,2,7.5,2.02,1
8123,3123,2,6.5,1.13,1
8124,3124,2,16.5,3.97,1
8125,3125,2,3.5,0.43,6
8126,3126,2,8.0,1.54,5
8127,3127,1,4.5,0.6,2
8128,3128,2,6.5,1.21,1
8129,3129,2,4.5,0.68,1
8130,3130,1,16.0,2.3,1
8131,3131,1,6.5,1.2,1
8132,3132,2,19.5,4.2,2
8133,3133,2,6.0,1.06,1
8134,3134,2,5.0,0.78,1
8135,3135,2,10.5,2.47,1
8136,3136,2,10.0,2.7,1
8137,3137,2,9.0,1.92,2
8138,3138,2,7.0,1.44,1
8139,3139,2,30.0,10.31,1
8140,3140,2,5.0,0.6,1
8141,3141,2,6.5,1.11,1
8142,3142,1,17.5,5.4,1
8143,3143,2,16.5,5.09,5
8144,3144,1,14.0,3.0,1
8145,3145,2,11.0,3.24,5
8146,3146,2,5.0,0.86,1
8147,3147,2,10.5,2.62,1
8148,3148,2,10.5,2.32,1
8149,3149,1,5.5,1.0,3
8150,3150,1,5.0,0.8,1
8151,3151,2,39.5,12.14,1
8152,3152,2,15.0,4.68,3
8153,3153,1,38.5,12.4,1
8154,3154,2,16.0,2.51,1
8155,3155,2,5.5,0.9,3
8156,3156,2,3.5,0.36,1
8157,3157,2,7.5,1.79,1
8158,3158,2,26.5,8.96,6
8159,3159,2,9.0,1.8,1
8160,3160,2,6.0,1.22,1
8161,3161,2,10.0,2.13,1
8162,3162,2,12.5,3.14,1
8163,3163,2,10.0,2.13,1
8164,3164,2,16.0,4.45,2
8165,3165,2,17.5,4.48,1
8166,3166,2,25.0,7.57,3
8167,3167,2,7.5,1.26,1
8168,3168,2,12.0,2.67,1
8169,3169,1,17.5,5.6,1
8170,3170,1,14.0,3.4,1
8171,3171,1,6.0,1.1,1
8172,3172,2,16.0,2.42,5
8173,3173,1,10.5,1.9,1
8174,3174,1,3.5,0.4,1
8175,3175,2,12.0,2.91,1
8176,3176,1,7.0,1.3,2
8177,3177,2,4.0,0.44,1
8178,3178,1,5.5,1.1,3
8179,3179,2,7.5,1.53,1
8180,3180,2,6.0,0.96,1
8181,3181,2,13.0,3.55,1
8182,3182,1,15.0,0.0,1
8183,3183,1,6.0,0.7,1
8184,3184,2,9.5,1.9,1
8185,3185,2,5.5,0.7,2
8186,3186,2,7.0,1.72,1
8187,3187,2,11.0,2.97,1
8188,3188,1,6.5,1.4,1
8189,3189,2,18.0,4.56,1
8190,3190,2,11.5,2.37,3
8191,3191,2,9.5,2.06,6
8192,3192,2,20.5,4.3,1
8193,3193,2,29.5,9.83,1
8194,3194,2,8.0,1.6,1
8195,3195,2,5.5,0.81,1
8196,3196,2,7.0,1.27,1
8197,3197,2,13.5,3.49,1
8198,3198,2,9.0,1.86,1
8199,3199,2,5.0,0.0,0
8200,3200,1,4.5,0.7,1
8201,3201,1,6.0,0.9,2
8202,3202,2,48.5,14.61,1
8203,3203,2,9.0,0.66,1
8204,3204,2,22.0,5.08,1
8205,3205,2,8.0,0.88,1
8206,3206,2,18.5,5.37,1
8207,3207,2,26.0,5.43,1
8208,3208,2,6.5,1.06,1
8209,3209,2,10.5,1.56,1
8210,3210,1,17.5,4.7,4
8211,3211,2,11.5,2.3,1
8212,3212,2,12.0,2.75,1
8213,3213,2,3.5,0.33,1
8214,3214,2,9.0,1.73,1
8215,3215,2,5.5,1.18,1
8216,3216,1,3.5,0.4,1
8217,3217,2,19.5,5.47,1
8218,3218,2,5.0,0.54,1
8219,3219,2,37.0,11.79,1
8220,3220,2,4.5,0.58,1
8221,3221,2,37.5,12.41,1
8222,3222,2,7.5,1.21,1
8223,3223,2,16.5,4.4,1
8224,3224,2,7.5,1.56,1
8225,3225,1,8.5,1.7,1
8226,3226,2,23.5,7.07,1
8227,3227,2,6.5,1.17,1
8228,3228,2,5.5,0.95,1
8229,3229,2,4.5,0.65,1
8230,3230,1,12.5,2.6,4
8231,3231,2,4.5,0.66,1
8232,3232,2,9.5,1.39,1
8233,3233,2,12.0,3.11,1
8234,3234,2,10.0,1.85,1
8235,3235,2,6.5,1.12,2
8236,3236,2,9.0,1.33,2
8237,3237,1,44.5,13.4,1
8238,3238,2,9.0,2.31,1
8239,3239,2,7.0,1.44,1
8240,3240,1,11.5,3.4,1
8241,3241,2,6.0,1.14,2
8242,3242,1,4.5,0.6,1
8243,3243,2,8.0,1.76,1
8244,3244,2,16.0,4.02,1
8245,3245,2,5.5,0.8,1
8246,3246,2,6.0,0.91,1
8247,3247,2,30.5,10.65,1
8248,3248,2,11.0,1.91,1
8249,3249,2,5.5,0.94,1
8250,3250,2,14.5,4.65,1
8251,3251,2,5.5,0.96,2
8252,3252,2,5.5,0.73,2
8253,3253,2,8.0,1.65,1
8254,3254,2,19.0,6.57,1
8255,3255,2,4.5,0.6,1
8256,3256,2,14.5,3.12,1
8257,3257,2,7.0,1.14,1
8258,3258,2,3.5,0.2,1
8259,3259,2,18.0,5.58,1
8260,3260,2,8.5,1.84,1
8261,3261,2,9.5,1.22,1
8262,3262,2,7.0,1.07,2
8263,3263,2,4.5,0.68,1
8264,3264,2,9.0,1.95,2
8265,3265,2,9.0,1.86,1
8266,3266,2,25.0,8.39,1
8267,3267,1,7.0,1.3,1
8268,3268,1,15.0,3.1,1
8269,3269,2,20.0,5.65,1
8270,3270,1,15.0,3.2,1
8271,3271,2,3.5,0.38,1
8272,3272,2,8.0,1.41,2
8273,3273,2,15.5,4.49,1
8274,3274,2,9.5,1.78,1
8275,3275,2,16.0,4.87,1
8276,3276,2,5.5,0.7,1
8277,3277,2,4.5,0.63,5
8278,3278,1,8.5,1.7,1
8279,3279,2,20.0,6.02,1
8280,3280,2,7.5,1.77,1
8281,3281,2,7.0,1.3,1
8282,3282,2,7.0,1.36,4
8283,3283,2,7.0,1.04,1
8284,3284,2,8.5,1.39,2
8285,3285,2,14.0,3.03,1
8286,3286,2,23.0,4.43,6
8287,3287,2,35.5,7.05,1
8288,3288,2,17.0,4.24,1
8289,3289,2,10.0,2.39,5
8290,3290,2,18.5,4.67,1
8291,3291,2,21.0,6.35,1
8292,3292,2,12.0,2.73,1
8293,3293,1,13.0,3.1,2
8294,3294,2,10.5,2.36,1
8295,3295,2,-2.5,0.17,1
8296,3296,1,5.5,1.0,2
8297,3297,2,5.0,0.95,1
8298,3298,2,4.0,0.45,1
8299,3299,2,13.5,3.4,1
8300,3300,1,26.0,8.8,1
8301,3301,2,25.0,5.87,1
8302,3302,2,5.0,0.89,1
8303,3303,2,7.5,1.54,5
8304,3304,2,11.0,2.66,1
8305,3305,2,14.5,4.3,1
8306,3306,1,22.0,4.5,2
8307,3307,2,8.0,1.58,1
8308,3308,2,13.5,3.66,1
8309,3309,2,6.5,1.13,1
8310,3310,2,9.0,1.96,5
8311,3311,2,23.0,6.86,1
8312,3312,2,7.5,1.57,1
8313,3313,2,26.5,7.59,3
8314,3314,2,7.5,1.38,1
8315,3315,2,6.5,0.89,1
8316,3316,2,5.5,0.91,1
8317,3317,1,12.5,3.5,1
8318,3318,1,15.5,2.4,1
8319,3319,2,7.5,1.66,1
8320,3320,2,6.5,1.25,1
8321,3321,2,25.0,0.0,1
8322,3322,2,8.5,1.86,1
8323,3323,2,8.5,1.79,1
8324,3324,2,6.5,1.67,1
8325,3325,2,11.0,2.85,1
8326,3326,2,7.0,0.85,1
8327,3327,1,13.0,3.6,1
8328,3328,1,5.0,1.0,1
8329,3329,2,6.5,1.21,1
8330,3330,2,19.0,5.35,1
8331,3331,2,6.0,0.92,1
8332,3332,2,12.5,2.9,1
8333,3333,2,24.5,7.47,1
8334,3334,2,5.5,0.91,1
8335,3335,2,5.0,1.05,1
8336,3336,2,23.5,6.05,6
8337,3337,2,8.0,1.85,1
8338,3338,2,11.5,2.39,1
8339,3339,2,6.5,1.03,1
8340,3340,1,5.0,0.9,1
8341,3341,2,8.0,1.81,1
8342,3342,2,19.0,6.01,1
8343,3343,2,6.5,1.1,1
8344,3344,2,4.5,0.79,1
8345,3345,2,8.5,1.69,1
8346,3346,1,22.0,7.2,1
8347,3347,2,22.0,5.41,1
8348,3348,1,0.0,4.1,1
8349,3349,2,12.0,2.53,1
8350,3350,2,16.0,3.03,1
8351,3351,1,14.5,2.9,1
8352,3352,2,5.0,0.81,1
8353,3353,2,6.5,1.25,1
8354,3354,2,6.5,0.96,2
8355,3355,2,9.5,1.67,2
8356,3356,2,7.5,1.35,1
8357,3357,2,4.5,0.77,1
8358,3358,2,17.0,5.15,1
8359,3359,1,9.0,1.6,1
8360,3360,1,38.0,11.2,1
8361,3361,2,8.0,0.0,1
8362,3362,2,6.0,0.63,1
8363,3363,1,14.0,3.4,1
8364,3364,2,15.0,3.03,1
8365,3365,2,13.0,1.34,1
8366,3366,2,9.5,1.82,1
8367,3367,2,17.5,5.06,3
8368,3368,1,53.5,12.7,1
8369,3369,2,6.0,0.72,1
8370,3370,2,4.5,0.62,1
8371,3371,2,29.0,9.47,1
8372,3372,2,15.5,3.63,1
8373,3373,2,17.5,4.67,1
8374,3374,1,5.5,0.7,1
8375,3375,2,9.5,1.91,2
8376,3376,1,9.0,1.9,2
8377,3377,2,7.0,1.49,1
8378,3378,1,5.0,0.8,2
8379,3379,2,8.5,1.62,1
8380,3380,2,23.5,7.98,1
8381,3381,2,15.0,3.62,1
8382,3382,2,14.0,3.98,1
8383,3383,2,5.5,1.06,2
8384,3384,1,5.5,1.1,1
8385,3385,2,6.5,1.02,4
8386,3386,2,8.5,1.81,5
8387,3387,2,10.0,2.38,1
8388,3388,2,16.0,3.2,2
8389,3389,2,6.0,1.27,1
8390,3390,1,5.5,0.9,1
8391,3391,2,10.5,2.14,1
8392,3392,2,6.0,0.71,1
8393,3393,2,17.5,4.35,6
8394,3394,1,13.0,2.0,1
8395,3395,2,18.0,4.34,1
8396,3396,2,9.5,1.89,6
8397,3397,2,16.5,4.21,1
8398,3398,1,15.0,4.4,1
8399,3399,2,6.0,0.9,1
8400,3400,2,8.0,0.21,1
8401,3401,2,5.0,0.88,1
8402,3402,2,5.5,0.51,1
8403,3403,2,19.0,5.86,1
8404,3404,2,4.0,0.71,1
8405,3405,2,7.5,1.54,2
8406,3406,2,19.0,5.26,1
8407,3407,2,7.5,1.0,1
8408,3408,2,12.0,2.25,1
8409,3409,1,6.0,1.4,1
8410,3410,2,27.0,8.2,2
8411,3411,1,12.5,2.9,2
8412,3412,1,70.0,16.3,1
8413,3413,2,9.0,1.73,1
8414,3414,1,8.5,2.1,1
8415,3415,1,7.5,1.5,1
8416,3416,2,10.5,2.54,1
8417,3417,2,8.0,1.82,1
8418,3418,2,17.5,4.02,1
8419,3419,2,8.0,1.52,1
8420,3420,2,7.0,1.35,1
8421,3421,2,13.0,2.68,1
8422,3422,2,6.5,1.07,1
8423,3423,2,9.0,1.67,1
8424,3424,1,12.0,2.8,1
8425,3425,1,3.5,0.5,1
8426,3426,2,40.0,12.19,1
8427,3427,2,6.0,1.04,1
8428,3428,2,20.5,6.88,1
8429,3429,2,28.5,6.73,1
8430,3430,1,6.5,0.3,1
8431,3431,2,19.5,5.49,1
8432,3432,2,8.0,1.79,1
8433,3433,2,12.0,2.52,3
8434,3434,1,10.5,2.1,1
8435,3435,2,10.5,2.44,1
8436,3436,2,10.0,0.74,1
8437,3437,2,11.5,2.93,1
8438,3438,2,9.5,2.23,1
8439,3439,2,22.5,4.4,1
8440,3440,2,5.5,1.09,1
8441,3441,2,7.5,1.17,1
8442,3442,2,39.5,14.13,1
8443,3443,2,22.0,7.31,2
8444,3444,1,5.0,0.7,1
8445,3445,2,4.5,0.46,1
8446,3446,2,4.5,0.47,1
8447,3447,2,6.0,1.28,1
8448,3448,2,6.0,1.05,1
8449,3449,1,6.0,1.3,1
8450,3450,2,7.0,1.33,1
8451,3451,2,4.5,0.63,1
8452,3452,1,11.0,2.2,1
8453,3453,2,10.0,2.0,1
8454,3454,2,14.5,2.92,1
8455,3455,1,17.5,3.1,1
8456,3456,1,11.5,2.5,1
8457,3457,2,18.0,5.01,5
8458,3458,2,5.5,1.2,1
8459,3459,1,4.5,0.6,1
8460,3460,2,9.0,1.73,1
8461,3461,2,7.0,1.61,1
8462,3462,1,4.5,0.5,1
8463,3463,2,5.5,1.0,1
8464,3464,2,9.0,2.67,1
8465,3465,2,10.5,2.81,1
8466,3466,2,8.0,1.4,1
8467,3467,1,25.0,7.7,1
8468,3468,2,20.5,4.6,6
8469,3469,2,5.5,0.75,1
8470,3470,2,5.5,0.67,5
8471,3471,2,5.0,0.74,2
8472,3472,2,8.5,1.7,1
8473,3473,2,5.0,0.82,6
8474,3474,1,22.0,7.1,1
8475,3475,2,19.0,5.46,1
8476,3476,1,15.0,3.5,1
8477,3477,1,7.5,1.5,1
8478,3478,2,13.5,2.79,2
8479,3479,2,13.0,3.7,1
8480,3480,2,8.5,1.92,5
8481,3481,2,8.0,1.11,1
8482,3482,2,19.0,5.22,1
8483,3483,2,10.5,1.66,1
8484,3484,2,9.0,2.12,1
8485,3485,2,11.5,2.29,1
8486,3486,2,16.5,4.02,1
8487,3487,2,7.5,1.72,1
8488,3488,2,20.5,3.46,1
8489,3489,2,8.0,1.35,1
8490,3490,2,11.5,2.81,1
8491,3491,2,7.0,1.21,5
8492,3492,2,10.0,2.37,1
8493,3493,2,6.0,1.11,1
8494,3494,1,5.0,0.8,1
8495,3495,1,18.5,4.4,2
8496,3496,2,12.5,2.87,1
8497,3497,2,19.0,5.26,1
8498,3498,2,9.0,2.18,5
8499,3499,1,4.0,0.3,1
8500,3500,2,5.5,0.85,1
8501,3501,2,6.5,1.24,1
8502,3502,2,5.5,0.92,1
8503,3503,1,6.5,1.4,1
8504,3504,2,-3.0,0.23,1
8505,3505,2,5.5,1.0,1
8506,3506,2,35.0,9.91,1
8507,3507,2,7.5,1.1,1
8508,3508,2,4.5,0.51,3
8509,3509,2,5.5,0.89,1
8510,3510,2,7.5,1.4,1
8511,3511,2,9.0,2.22,3
8512,3512,2,14.5,3.57,3
8513,3513,2,19.0,5.19,1
8514,3514,2,6.5,1.15,1
8515,3515,2,10.5,2.48,1
8516,3516,2,7.0,1.26,1
8517,3517,2,14.0,3.27,1
8518,3518,2,6.5,1.05,4
8519,3519,2,8.5,1.42,1
8520,3520,2,22.0,5.86,1
